ts_ns,exchange,feed,source_engine_ts_ns,source_system_ts_ns,price,direction,event_type,client_order_id,side,size,reference_source,reference_ts_ns,reference_price,quote_internal_us,cancel_internal_us,quote_external_us,cancel_external_us,sent_ts_ns
1760671709481276485,bybit,orderbook,1760671709444000000,1760671709445000000,0.09655689,,market,,,,,,,,,,,
1760671709490537741,bybit,bbo,1760671709451000000,1760671709454000000,0.09655689,,market,,,,,,,,,,,
1760671709482146435,bybit,trade,1760671709444000000,1760671709445000000,0.09654189,sell,market,,,,,,,,,,,
1760671709487444809,gate,bbo,1760671709486000000,1760671709487000000,0.09659500,,market,,,,,,,,,,,
1760671709500519393,bybit,orderbook,1760671709462000000,1760671709464000000,0.09655194,,market,,,,,,,,,,,
1760671709507452687,gate,bbo,1760671709506000000,1760671709507000000,0.09659000,,market,,,,,,,,,,,
1760671709521316791,bybit,orderbook,1760671709480000000,1760671709484000000,0.09655693,,market,,,,,,,,,,,
1760671709530572075,bybit,bbo,1760671709492000000,1760671709494000000,0.09656693,,market,,,,,,,,,,,
1760671709518009404,bybit,trade,1760671709480000000,1760671709481000000,0.09659193,buy,market,,,,,,,,,,,
1760671709529044425,gate,bbo,1760671709528000000,1760671709528000000,0.09658000,,market,,,,,,,,,,,
1760671709524864394,bitget,orderbook,1760671709520000000,1760671709522000000,0.09657020,,market,,,,,,,,,,,
1760671709522312454,bitget,bbo,1760671709518000000,1760671709519000000,0.09656870,,market,,,,,,,,,,,
1760671709534002788,bitget,trade,1760671709522000000,1760671709531000000,0.09656520,sell,market,,,,,,,,,,,
1760671709540703703,bybit,orderbook,1760671709503000000,1760671709504000000,0.09655693,,market,,,,,,,,,,,
1760671709550519992,bybit,bbo,1760671709512000000,1760671709514000000,0.09656693,,market,,,,,,,,,,,
1760671709557631981,gate,quote,,,0.09648000,buy,quote,t-gate-b-907,bid,100.00000000,bybit_bbo_adj,1760671709550519992,0.09656693,13,,,,1760671709557631981
1760671709557631981,gate,quote,,,0.09665000,sell,quote,t-gate-s-908,ask,100.00000000,bybit_bbo_adj,1760671709550519992,0.09656693,13,,,,1760671709557631981
1760671709561805862,bybit,orderbook,1760671709521000000,1760671709524000000,0.09655693,,market,,,,,,,,,,,
1760671709578128612,gate,quote_ack,,,0.09648000,buy,report,t-gate-b-907,bid,,,,,,,20495,,1760671709557631981
1760671709578130366,gate,quote_ack,,,0.09665000,sell,report,t-gate-s-908,ask,,,,,,,20498,,1760671709557631981
1760671709580501105,bybit,orderbook,1760671709540000000,1760671709544000000,0.09655699,,market,,,,,,,,,,,
1760671709590656985,bybit,bbo,1760671709552000000,1760671709554000000,0.09656199,,market,,,,,,,,,,,
1760671709593747074,gate,bbo,1760671709592000000,1760671709593000000,0.09659000,,market,,,,,,,,,,,
1760671709600447170,bybit,orderbook,1760671709560000000,1760671709564000000,0.09655703,,market,,,,,,,,,,,
1760671709616578284,binance,bbo,1760671709615000000,1760671709615000000,0.09657032,,market,,,,,,,,,,,
1760671709606430765,gate,bbo,1760671709605000000,1760671709606000000,0.09657000,,market,,,,,,,,,,,
1760671709612521835,gate,trade,1760671709611000000,1760671709612000000,0.09658000,buy,market,,,,,,,,,,,
1760671709620221141,gate,cancel,,,0.09648000,buy,cancel,t-gate-b-907,bid,100.00000000,binance_trade_adj,1760671709620128640,0.09653033,,92,,,1760671709620221141
1760671709620221141,gate,cancel,,,0.09665000,sell,cancel,t-gate-s-908,ask,100.00000000,binance_trade_adj,1760671709620128640,0.09653033,,92,,,1760671709620221141
1760671709621230813,bybit,orderbook,1760671709583000000,1760671709585000000,0.09655789,,market,,,,,,,,,,,
1760671709636399083,binance,bbo,1760671709634000000,1760671709634000000,0.09667572,,market,,,,,,,,,,,
1760671709634537675,binance,trade,1760671709630000000,1760671709632000000,0.09666072,buy,market,,,,,,,,,,,
1760671709628335213,gate,bbo,1760671709627000000,1760671709627000000,0.09664000,,market,,,,,,,,,,,
1760671709634684556,gate,trade,1760671709634000000,1760671709634000000,0.09676000,buy,market,,,,,,,,,,,
1760671709622837423,bitget,orderbook,1760671709619000000,1760671709522000000,0.09654125,,market,,,,,,,,,,,
1760671709622837423,bitget,bbo,1760671709619000000,1760671709620000000,0.09649575,,market,,,,,,,,,,,
1760671709635401145,bitget,trade,1760671709624000000,1760671709633000000,0.09661625,buy,market,,,,,,,,,,,
1760671709637509573,gate,cancel_ack,,,0.09648000,buy,report,t-gate-b-907,bid,,,,,,,,17287,1760671709557631981
1760671709637511781,gate,cancel_ack,,,0.09665000,sell,report,t-gate-s-908,ask,,,,,,,,17290,1760671709557631981
1760671709653365159,bybit,trade,1760671709615000000,1760671709616000000,0.09658313,buy,market,,,,,,,,,,,
1760671709644679720,binance,bbo,1760671709644000000,1760671709644000000,0.09668072,,market,,,,,,,,,,,
1760671709655504453,gate,bbo,1760671709654000000,1760671709655000000,0.09668000,,market,,,,,,,,,,,
1760671709643772043,bitget,trade,1760671709634000000,1760671709641000000,0.09664635,buy,market,,,,,,,,,,,
1760671709660729671,bybit,orderbook,1760671709622000000,1760671709624000000,0.09655826,,market,,,,,,,,,,,
1760671709671396363,bybit,bbo,1760671709627000000,1760671709635000000,0.09656826,,market,,,,,,,,,,,
1760671709675456117,gate,bbo,1760671709674000000,1760671709675000000,0.09668500,,market,,,,,,,,,,,
1760671709674528636,bitget,orderbook,1760671709670000000,1760671709672000000,0.09654151,,market,,,,,,,,,,,
1760671709680579929,bybit,orderbook,1760671709642000000,1760671709644000000,0.09656365,,market,,,,,,,,,,,
1760671709690429983,bybit,bbo,1760671709653000000,1760671709654000000,0.09660865,,market,,,,,,,,,,,
1760671709694742358,bybit,trade,1760671709656000000,1760671709658000000,0.09662365,buy,market,,,,,,,,,,,
1760671709688811692,binance,bbo,1760671709688000000,1760671709688000000,0.09666088,,market,,,,,,,,,,,
1760671709685426463,binance,trade,1760671709681000000,1760671709684000000,0.09667088,sell,market,,,,,,,,,,,
1760671709696837479,gate,bbo,1760671709696000000,1760671709696000000,0.09667500,,market,,,,,,,,,,,
1760671709694831072,gate,trade,1760671709693000000,1760671709694000000,0.09672000,buy,market,,,,,,,,,,,
1760671709707488395,gate,quote,,,0.09658000,buy,quote,t-gate-b-909,bid,100.00000000,binance_bbo_adj,1760671709705390855,0.09666588,16,,,,1760671709707488395
1760671709707488395,gate,quote,,,0.09675000,sell,quote,t-gate-s-910,ask,100.00000000,binance_bbo_adj,1760671709705390855,0.09666588,16,,,,1760671709707488395
1760671709716080626,gate,cancel,,,0.09658000,buy,cancel,t-gate-b-909,bid,100.00000000,binance_trade_adj,1760671709715991428,0.09663088,,88,,,1760671709716080626
1760671709716080626,gate,cancel,,,0.09675000,sell,cancel,t-gate-s-910,ask,100.00000000,binance_trade_adj,1760671709715991428,0.09663088,,88,,,1760671709716080626
1760671709701091879,bybit,orderbook,1760671709663000000,1760671709665000000,0.09666865,,market,,,,,,,,,,,
1760671709710766071,bybit,bbo,1760671709672000000,1760671709674000000,0.09667865,,market,,,,,,,,,,,
1760671709705278684,bybit,trade,1760671709667000000,1760671709668000000,0.09667365,buy,market,,,,,,,,,,,
1760671709716398585,binance,bbo,1760671709715000000,1760671709716000000,0.09664588,,market,,,,,,,,,,,
1760671709715991428,binance,trade,1760671709711000000,1760671709714000000,0.09663088,sell,market,,,,,,,,,,,
1760671709717500874,gate,quote_ack,,,0.09658000,buy,report,t-gate-b-909,bid,,,,,,,10011,1419,1760671709707488395
1760671709717502107,gate,quote_ack,,,0.09675000,sell,report,t-gate-s-910,ask,,,,,,,10013,1421,1760671709707488395
1760671709721006510,bybit,orderbook,1760671709681000000,1760671709685000000,0.09667865,,market,,,,,,,,,,,
1760671709718699868,binance,bbo,1760671709717000000,1760671709717000000,0.09664588,,market,,,,,,,,,,,
1760671709722163725,bitget,orderbook,1760671709719000000,1760671709672000000,0.09665720,,market,,,,,,,,,,,
1760671709722163725,bitget,bbo,1760671709719000000,1760671709720000000,0.09666770,,market,,,,,,,,,,,
1760671709735222000,bitget,trade,1760671709724000000,1760671709733000000,0.09664720,sell,market,,,,,,,,,,,
1760671709737325694,gate,cancel_ack,,,0.09658000,buy,report,t-gate-b-909,bid,,,,,,,,,1760671709707488395
1760671709737327406,gate,cancel_ack,,,0.09675000,sell,report,t-gate-s-910,ask,,,,,,,,,1760671709707488395
1760671709740794696,bybit,orderbook,1760671709701000000,1760671709704000000,0.09667869,,market,,,,,,,,,,,
1760671709754697549,bybit,trade,1760671709716000000,1760671709718000000,0.09668369,buy,market,,,,,,,,,,,
1760671709756698099,binance,bbo,1760671709755000000,1760671709755000000,0.09666598,,market,,,,,,,,,,,
1760671709757258531,gate,bbo,1760671709756000000,1760671709756000000,0.09668000,,market,,,,,,,,,,,
1760671709745644216,bitget,trade,1760671709735000000,1760671709743000000,0.09664732,sell,market,,,,,,,,,,,
1760671709761240043,bybit,orderbook,1760671709723000000,1760671709725000000,0.09667869,,market,,,,,,,,,,,
1760671709775663027,binance,bbo,1760671709774000000,1760671709774000000,0.09667098,,market,,,,,,,,,,,
1760671709780714662,bybit,orderbook,1760671709738000000,1760671709744000000,0.09667869,,market,,,,,,,,,,,
1760671709790902687,bybit,bbo,1760671709752000000,1760671709755000000,0.09667869,,market,,,,,,,,,,,
1760671709807962578,gate,quote,,,0.09654000,buy,quote,t-gate-b-911,bid,100.00000000,binance_trade_adj,1760671709805865011,0.09662105,20,,,,1760671709807962578
1760671709807962578,gate,quote,,,0.09670000,sell,quote,t-gate-s-912,ask,100.00000000,binance_trade_adj,1760671709805865011,0.09662105,20,,,,1760671709807962578
1760671709800731214,bybit,orderbook,1760671709762000000,1760671709764000000,0.09667872,,market,,,,,,,,,,,
1760671709805746697,binance,bbo,1760671709804000000,1760671709804000000,0.09667105,,market,,,,,,,,,,,
1760671709805865011,binance,trade,1760671709711000000,1760671709804000000,0.09662105,sell,market,,,,,,,,,,,
1760671709804800935,gate,bbo,1760671709804000000,1760671709804000000,0.09668000,,market,,,,,,,,,,,
1760671709818190879,gate,quote_ack,,,0.09654000,buy,report,t-gate-b-911,bid,,,,,,,10227,,1760671709807962578
1760671709818192287,gate,quote_ack,,,0.09670000,sell,report,t-gate-s-912,ask,,,,,,,10229,,1760671709807962578
1760671709824172251,gate,cancel,,,0.09654000,buy,cancel,t-gate-b-911,bid,100.00000000,gate_bbo,1760671709823000000,0.09668000,,78,,,1760671709824172251
1760671709824172251,gate,cancel,,,0.09670000,sell,cancel,t-gate-s-912,ask,100.00000000,gate_bbo,1760671709823000000,0.09668000,,78,,,1760671709824172251
1760671709820743769,bybit,orderbook,1760671709782000000,1760671709784000000,0.09667869,,market,,,,,,,,,,,
1760671709830577169,bybit,bbo,1760671709789000000,1760671709794000000,0.09667869,,market,,,,,,,,,,,
1760671709824093381,gate,bbo,1760671709823000000,1760671709823000000,0.09668000,,market,,,,,,,,,,,
1760671709824839070,bitget,orderbook,1760671709820000000,1760671709822000000,0.09661249,,market,,,,,,,,,,,
1760671709824839070,bitget,bbo,1760671709820000000,1760671709822000000,0.09659899,,market,,,,,,,,,,,
1760671709837700209,gate,cancel_ack,,,0.09654000,buy,report,t-gate-b-911,bid,,,,,,,,13527,1760671709807962578
1760671709837702559,gate,cancel_ack,,,0.09670000,sell,report,t-gate-s-912,ask,,,,,,,,13530,1760671709807962578
1760671709840553652,bybit,orderbook,1760671709803000000,1760671709804000000,0.09667871,,market,,,,,,,,,,,
1760671709854483235,bybit,trade,1760671709816000000,1760671709817000000,0.09668371,buy,market,,,,,,,,,,,
1760671709842177042,gate,bbo,1760671709841000000,1760671709841000000,0.09669500,,market,,,,,,,,,,,
1760671709860701266,bybit,orderbook,1760671709821000000,1760671709824000000,0.09668375,,market,,,,,,,,,,,
1760671709870428725,bybit,bbo,1760671709832000000,1760671709834000000,0.09669375,,market,,,,,,,,,,,
1760671709875317214,gate,bbo,1760671709874000000,1760671709874000000,0.09671000,,market,,,,,,,,,,,
1760671709880743815,bybit,orderbook,1760671709841000000,1760671709844000000,0.09669875,,market,,,,,,,,,,,
1760671709880740747,bybit,bbo,1760671709841000000,1760671709844000000,0.09669875,,market,,,,,,,,,,,
1760671709907880805,gate,quote,,,0.09662000,buy,quote,t-gate-b-913,bid,100.00000000,bybit_bbo_adj,1760671709880740747,0.09669875,16,,,,1760671709907880805
1760671709907880805,gate,quote,,,0.09678000,sell,quote,t-gate-s-914,ask,100.00000000,bybit_bbo_adj,1760671709880740747,0.09669875,16,,,,1760671709907880805
1760671709900574960,bybit,orderbook,1760671709860000000,1760671709864000000,0.09669875,,market,,,,,,,,,,,
1760671709917947012,gate,quote_ack,,,0.09662000,buy,report,t-gate-b-913,bid,,,,,,,10065,,1760671709907880805
1760671709917948366,gate,quote_ack,,,0.09678000,sell,report,t-gate-s-914,ask,,,,,,,10067,,1760671709907880805
1760671709920787022,bybit,orderbook,1760671709882000000,1760671709885000000,0.09669875,,market,,,,,,,,,,,
1760671709922782420,binance,bbo,1760671709921000000,1760671709921000000,0.09667141,,market,,,,,,,,,,,
1760671709945188299,gate,cancel,,,0.09662000,buy,cancel,t-gate-b-913,bid,100.00000000,bitget_bbo_adj,1760671709945095651,0.09666884,,89,,,1760671709945188299
1760671709945188299,gate,cancel,,,0.09678000,sell,cancel,t-gate-s-914,ask,100.00000000,bitget_bbo_adj,1760671709945095651,0.09666884,,89,,,1760671709945188299
1760671709940735280,bybit,orderbook,1760671709902000000,1760671709904000000,0.09669875,,market,,,,,,,,,,,
1760671709954034596,bybit,trade,1760671709916000000,1760671709917000000,0.09670375,buy,market,,,,,,,,,,,
1760671709957063779,binance,trade,1760671709802000000,1760671709955000000,0.09668141,buy,market,,,,,,,,,,,
1760671709945095651,bitget,orderbook,1760671709942000000,1760671709822000000,0.09667284,,market,,,,,,,,,,,
1760671709945095651,bitget,bbo,1760671709942000000,1760671709942000000,0.09666884,,market,,,,,,,,,,,
1760671709958181425,gate,cancel_ack,,,0.09662000,buy,report,t-gate-b-913,bid,,,,,,,,12992,1760671709907880805
1760671709958183202,gate,cancel_ack,,,0.09678000,sell,report,t-gate-s-914,ask,,,,,,,,12995,1760671709907880805
1760671709960755939,bybit,orderbook,1760671709922000000,1760671709924000000,0.09669871,,market,,,,,,,,,,,
1760671709966825365,binance,bbo,1760671709965000000,1760671709965000000,0.09667649,,market,,,,,,,,,,,
1760671709968372172,gate,bbo,1760671709967000000,1760671709968000000,0.09671000,,market,,,,,,,,,,,
1760671709974302181,bitget,orderbook,1760671709971000000,1760671709972000000,0.09667284,,market,,,,,,,,,,,
1760671709980576857,bybit,orderbook,1760671709940000000,1760671709944000000,0.09669876,,market,,,,,,,,,,,
1760671709984206632,binance,bbo,1760671709983000000,1760671709983000000,0.09667660,,market,,,,,,,,,,,
1760671709995093490,gate,bbo,1760671709994000000,1760671709994000000,0.09672500,,market,,,,,,,,,,,
1760671710008215539,gate,quote,,,0.09664000,buy,quote,t-gate-b-915,bid,100.00000000,gate_bbo,1760671709995093490,0.09672500,15,,,,1760671710008215539
1760671710008215539,gate,quote,,,0.09681000,sell,quote,t-gate-s-916,ask,100.00000000,gate_bbo,1760671709995093490,0.09672500,15,,,,1760671710008215539
1760671710010112636,gate,cancel,,,0.09664000,buy,cancel,t-gate-b-915,bid,100.00000000,binance_bbo_adj,1760671710010037053,0.09668165,,74,,,1760671710010112636
1760671710010112636,gate,cancel,,,0.09681000,sell,cancel,t-gate-s-916,ask,100.00000000,binance_bbo_adj,1760671710010037053,0.09668165,,74,,,1760671710010112636
1760671710000693984,bybit,orderbook,1760671709960000000,1760671709964000000,0.09669879,,market,,,,,,,,,,,
1760671710017538765,binance,bbo,1760671710015000000,1760671710016000000,0.09669665,,market,,,,,,,,,,,
1760671710013659575,binance,trade,1760671710009000000,1760671710012000000,0.09668165,buy,market,,,,,,,,,,,
1760671710008994821,gate,bbo,1760671710008000000,1760671710008000000,0.09672500,,market,,,,,,,,,,,
1760671710017635599,gate,cancel_ack,,,0.09664000,buy,report,t-gate-b-915,bid,,,,,,,9419,7522,1760671710008215539
1760671710017637828,gate,cancel_ack,,,0.09681000,sell,report,t-gate-s-916,ask,,,,,,,9422,7525,1760671710008215539
1760671710017638611,gate,quote_ack,,,,unknown,report,t-gate-b-915,,,,,,,,,,
1760671710017639105,gate,quote_ack,,,,unknown,report,t-gate-s-916,,,,,,,,,,
1760671710019009760,gate,cancel,,,,,cancel,t-gate-b-915,,,gate_bbo,1760671710018000000,0.09676000,,72,,,1760671710019009760
1760671710019009760,gate,cancel,,,,,cancel,t-gate-s-916,,,gate_bbo,1760671710018000000,0.09676000,,72,,,1760671710019009760
1760671710020742920,bybit,orderbook,1760671709981000000,1760671709984000000,0.09670123,,market,,,,,,,,,,,
1760671710037094672,binance,bbo,1760671710033000000,1760671710036000000,0.09674233,,market,,,,,,,,,,,
1760671710037667984,binance,trade,1760671710027000000,1760671710036000000,0.09679233,buy,market,,,,,,,,,,,
1760671710029475084,gate,bbo,1760671710028000000,1760671710029000000,0.09679000,,market,,,,,,,,,,,
1760671710024633955,gate,trade,1760671710023000000,1760671710024000000,0.09684000,buy,market,,,,,,,,,,,
1760671710034542312,bitget,trade,1760671710023000000,1760671710032000000,0.09674077,sell,market,,,,,,,,,,,
1760671710037765834,gate,cancel_ack,,,,unknown,report,t-gate-b-915,,,,,,,,,18755,
1760671710037767339,gate,cancel_ack,,,,unknown,report,t-gate-s-916,,,,,,,,,18757,
1760671710040636580,bybit,orderbook,1760671710002000000,1760671710004000000,0.09670220,,market,,,,,,,,,,,
1760671710041398044,binance,bbo,1760671710039000000,1760671710039000000,0.09674740,,market,,,,,,,,,,,
1760671710051587799,gate,bbo,1760671710050000000,1760671710051000000,0.09681000,,market,,,,,,,,,,,
1760671710048432273,bitget,orderbook,1760671710046000000,1760671709972000000,0.09674650,,market,,,,,,,,,,,
1760671710048432273,bitget,bbo,1760671710046000000,1760671710046000000,0.09677600,,market,,,,,,,,,,,
1760671710060666148,bybit,orderbook,1760671710022000000,1760671710024000000,0.09670280,,market,,,,,,,,,,,
1760671710061542012,binance,bbo,1760671710059000000,1760671710060000000,0.09674750,,market,,,,,,,,,,,
1760671710075339078,gate,bbo,1760671710074000000,1760671710074000000,0.09681500,,market,,,,,,,,,,,
1760671710080533810,bybit,orderbook,1760671710043000000,1760671710044000000,0.09670370,,market,,,,,,,,,,,
1760671710090578259,bybit,bbo,1760671710053000000,1760671710054000000,0.09677370,,market,,,,,,,,,,,
1760671710097365957,bybit,trade,1760671710059000000,1760671710060000000,0.09680870,buy,market,,,,,,,,,,,
1760671710096556445,binance,bbo,1760671710095000000,1760671710096000000,0.09687749,,market,,,,,,,,,,,
1760671710093917988,binance,trade,1760671710086000000,1760671710092000000,0.09678249,buy,market,,,,,,,,,,,
