ts_ns,exchange,feed,source_engine_ts_ns,source_system_ts_ns,price,direction,event_type,client_order_id,side,size,reference_source,reference_ts_ns,reference_price,quote_internal_us,cancel_internal_us,quote_external_us,cancel_external_us,sent_ts_ns,bid_px_1,bid_sz_1,bid_px_2,bid_sz_2,bid_px_3,bid_sz_3,bid_px_4,bid_sz_4,bid_px_5,bid_sz_5,ask_px_1,ask_sz_1,ask_px_2,ask_sz_2,ask_px_3,ask_sz_3,ask_px_4,ask_sz_4,ask_px_5,ask_sz_5,bid_depth,ask_depth
1764227757576864792,bitget,orderbook,1764227757525000000,1764227757414000000,143.54925000,,market,,,,,,,,,,,,143.54875000,0.70000000,143.54775000,72.10000000,143.54675000,1.90000000,143.54575000,2.00000000,143.54175000,8.50000000,143.54975000,8.70000000,143.55875000,675.20000000,143.56475000,44.40000000,143.56575000,0.60000000,143.56975000,75.10000000,85.20000000,804.00000000
1764227757576864792,bitget,bbo,1764227757525000000,1764227757526000000,143.54925000,,market,,,,,,,,,,,,143.54875000,1.30000000,,,,,,,,,143.54975000,8.70000000,,,,,,,,,1.30000000,8.70000000
1764227757581143834,bitget,trade,1764227757523000000,1764227757532000000,143.55775000,sell,market,,,5.30000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764227757581143042,okx,orderbook,1764227757516000000,1764227757506000000,143.56500000,,market,,,,,,,,,,,,143.56000000,252.21000000,143.55000000,179.63000000,143.54000000,492.02000000,143.53000000,476.85000000,143.52000000,952.13000000,143.57000000,431.02000000,143.58000000,255.21000000,143.59000000,402.41000000,143.60000000,902.19000000,143.61000000,744.31000000,2352.84000000,2735.14000000
1764227757581143042,okx,bbo,1764227757516000000,1764227757516000000,143.56500000,,market,,,,,,,,,,,,143.56000000,252.21000000,,,,,,,,,143.57000000,431.02000000,,,,,,,,,252.21000000,431.02000000
1764227757602258375,binance,bbo,1764227757523000000,1764227757523000000,143.55500000,,market,,,,,,,,,,,,143.55000000,242.35000000,,,,,,,,,143.56000000,2829.69000000,,,,,,,,,242.35000000,2829.69000000
1764227757602262834,binance,trade,1764227757515000000,1764227757523000000,143.56000000,sell,market,,,229.82000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764227757594369125,gate,orderbook,1764227757517000000,,143.56500000,,market,,,,,,,,,,,,143.56000000,53.00000000,143.55000000,23.00000000,143.54000000,57.00000000,143.53000000,49.00000000,143.52000000,50.00000000,143.57000000,112.00000000,143.58000000,82.00000000,143.59000000,90.00000000,143.60000000,96.00000000,143.61000000,265.00000000,232.00000000,645.00000000
1764227757588628917,gate,bbo,1764227757510000000,1764227757511000000,143.56500000,,market,,,,,,,,,,,,143.56000000,53.00000000,,,,,,,,,143.57000000,112.00000000,,,,,,,,,53.00000000,112.00000000
1764227757596190875,bitget,orderbook,1764227757545000000,1764227757414000000,143.54932941,,market,,,,,,,,,,,,143.54882941,6.60000000,143.54782941,72.10000000,143.54682941,1.90000000,143.54582941,2.00000000,143.54182941,8.50000000,143.54982941,546.50000000,143.55882941,675.20000000,143.56482941,44.40000000,143.56582941,0.60000000,143.56982941,75.10000000,91.10000000,1341.80000000
1764227757596190875,bitget,bbo,1764227757545000000,1764227757547000000,143.54932941,,market,,,,,,,,,,,,143.54882941,6.60000000,,,,,,,,,143.54982941,546.50000000,,,,,,,,,6.60000000,546.50000000
1764227757614101417,bybit,bbo,1764227757565000000,1764227757567000000,143.55430233,,market,,,,,,,,,,,,143.54930233,0.60000000,,,,,,,,,143.55930233,1581.00000000,,,,,,,,,0.60000000,1581.00000000
1764227757617760292,bybit,trade,1764227757570000000,1764227757571000000,143.54930233,sell,market,,,0.10000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764227757622412209,binance,bbo,1764227757545000000,1764227757545000000,143.55511628,,market,,,,,,,,,,,,143.55011628,121.50000000,,,,,,,,,143.56011628,2485.77000000,,,,,,,,,121.50000000,2485.77000000
1764227757622393917,binance,trade,1764227757519000000,1764227757544000000,143.55011628,sell,market,,,187.87000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764227757612758042,gate,orderbook,1764227757535000000,,143.56500000,,market,,,,,,,,,,,,143.56000000,53.00000000,143.55000000,7.00000000,143.54000000,16.00000000,143.53000000,41.00000000,143.52000000,50.00000000,143.57000000,116.00000000,143.58000000,85.00000000,143.59000000,121.00000000,143.60000000,235.00000000,143.61000000,123.00000000,167.00000000,680.00000000
1764227757620181084,gate,bbo,1764227757542000000,1764227757542000000,143.56500000,,market,,,,,,,,,,,,143.56000000,53.00000000,,,,,,,,,143.57000000,126.00000000,,,,,,,,,53.00000000,126.00000000
1764227757615898792,bitget,orderbook,1764227757565000000,1764227757563000000,143.54951163,,market,,,,,,,,,,,,143.54901163,3.30000000,143.54601163,0.10000000,143.54401163,0.60000000,143.54001163,7.10000000,143.53401163,61.30000000,143.55001163,546.50000000,143.55301163,50.00000000,143.55601163,144.40000000,143.55801163,201.50000000,143.55901163,183.60000000,72.40000000,1126.00000000
1764227757615898792,bitget,bbo,1764227757565000000,1764227757567000000,143.54951163,,market,,,,,,,,,,,,143.54901163,3.30000000,,,,,,,,,143.55001163,546.50000000,,,,,,,,,3.30000000,546.50000000
1764227757622416042,okx,orderbook,1764227757556000000,1764227757506000000,143.56500000,,market,,,,,,,,,,,,143.56000000,251.53000000,143.55000000,179.63000000,143.54000000,492.02000000,143.53000000,476.85000000,143.52000000,952.13000000,143.57000000,431.71000000,143.58000000,255.21000000,143.59000000,402.41000000,143.60000000,902.19000000,143.61000000,744.31000000,2352.16000000,2735.83000000
1764227757622416042,okx,bbo,1764227757556000000,1764227757556000000,143.56500000,,market,,,,,,,,,,,,143.56000000,251.53000000,,,,,,,,,143.57000000,431.71000000,,,,,,,,,251.53000000,431.71000000
1764227757642271584,bybit,orderbook,1764227757595000000,1764227757597000000,143.54430233,,market,,,,,,,,,,,,143.53930233,129.60000000,143.52930233,313.50000000,143.51930233,658.80000000,143.50930233,731.10000000,143.49930233,896.00000000,143.54930233,1116.10000000,143.55930233,404.10000000,143.56930233,360.70000000,143.57930233,1064.10000000,143.58930233,1757.20000000,2729.00000000,4702.20000000
1764227757633119917,bybit,bbo,1764227757586000000,1764227757587000000,143.54430233,,market,,,,,,,,,,,,143.53930233,129.60000000,,,,,,,,,143.54930233,1143.60000000,,,,,,,,,129.60000000,1143.60000000
1764227757642367667,binance,bbo,1764227757565000000,1764227757566000000,143.54511628,,market,,,,,,,,,,,,143.54011628,599.00000000,,,,,,,,,143.55011628,252.89000000,,,,,,,,,599.00000000,252.89000000
1764227757633118584,gate,orderbook,1764227757555000000,,143.56500000,,market,,,,,,,,,,,,143.56000000,53.00000000,143.55000000,7.00000000,143.54000000,16.00000000,143.53000000,33.00000000,143.52000000,54.00000000,143.57000000,126.00000000,143.58000000,95.00000000,143.59000000,179.00000000,143.60000000,199.00000000,143.61000000,119.00000000,163.00000000,718.00000000
1764227757642325667,gate,trade,1764227757565000000,1764227757566000000,143.56000000,sell,market,,,4.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764227757631802875,okx,orderbook,1764227757566000000,1764227757506000000,143.56500000,,market,,,,,,,,,,,,143.56000000,250.17000000,143.55000000,179.63000000,143.54000000,492.02000000,143.53000000,476.85000000,143.52000000,952.13000000,143.57000000,434.43000000,143.58000000,255.21000000,143.59000000,402.41000000,143.60000000,902.19000000,143.61000000,744.31000000,2350.80000000,2738.55000000
1764227757631802875,okx,bbo,1764227757566000000,1764227757566000000,143.56500000,,market,,,,,,,,,,,,143.56000000,250.17000000,,,,,,,,,143.57000000,434.43000000,,,,,,,,,250.17000000,434.43000000
1764227757653623000,gate,quote,,,143.40000000,buy,quote,t-gate-b-19,bid,1.00000000,binance_bbo_adj,1764227757651486917,143.54511628,15,,,,1764227757653623000,,,,,,,,,,,,,,,,,,,,,,
1764227757653623000,gate,quote,,,143.69000000,sell,quote,t-gate-s-20,ask,1.00000000,binance_bbo_adj,1764227757651486917,143.54511628,15,,,,1764227757653623000,,,,,,,,,,,,,,,,,,,,,,
1764227757653649000,gate,quote_ack,,,143.40000000,buy,report,t-gate-b-19,bid,,,,,,,24,,1764227757653623000,,,,,,,,,,,,,,,,,,,,,,
1764227757653651000,gate,quote_ack,,,143.69000000,sell,report,t-gate-s-20,ask,,,,,,,27,,1764227757653623000,,,,,,,,,,,,,,,,,,,,,,
1764227757654282000,gate,cancel,,,143.40000000,buy,cancel,t-gate-b-19,bid,1.00000000,okx_trade_adj,1764227757654141167,143.56000000,,57,,,1764227757654282000,,,,,,,,,,,,,,,,,,,,,,
1764227757654282000,gate,cancel,,,143.69000000,sell,cancel,t-gate-s-20,ask,1.00000000,okx_trade_adj,1764227757654141167,143.56000000,,57,,,1764227757654282000,,,,,,,,,,,,,,,,,,,,,,
1764227757654303000,gate,cancel_ack,,,143.40000000,buy,report,t-gate-b-19,bid,,,,,,,,21,1764227757653623000,,,,,,,,,,,,,,,,,,,,,,
1764227757654305000,gate,cancel_ack,,,143.69000000,sell,report,t-gate-s-20,ask,,,,,,,,23,1764227757653623000,,,,,,,,,,,,,,,,,,,,,,
1764227757663118125,bybit,orderbook,1764227757615000000,1764227757617000000,143.54442529,,market,,,,,,,,,,,,143.53942529,2.70000000,143.52942529,313.40000000,143.51942529,393.30000000,143.50942529,731.10000000,143.49942529,893.50000000,143.54942529,1023.00000000,143.55942529,374.60000000,143.56942529,376.30000000,143.57942529,1065.40000000,143.58942529,1807.80000000,2334.00000000,4647.10000000
1764227757654080500,bybit,bbo,1764227757606000000,1764227757607000000,143.54442529,,market,,,,,,,,,,,,143.53942529,37.50000000,,,,,,,,,143.54942529,1023.00000000,,,,,,,,,37.50000000,1023.00000000
1764227757646912667,binance,orderbook,1764227757568000000,,143.54522989,,market,,,,,,,,,,,,143.54022989,484.09000000,143.53022989,796.00000000,143.52022989,1026.37000000,143.51022989,1278.95000000,143.50022989,1275.59000000,143.55022989,370.40000000,143.56022989,2113.68000000,143.57022989,748.92000000,143.58022989,992.55000000,143.59022989,1263.54000000,4861.00000000,5489.09000000
1764227757663134084,binance,bbo,1764227757585000000,1764227757585000000,143.54522989,,market,,,,,,,,,,,,143.54022989,516.02000000,,,,,,,,,143.55022989,1314.90000000,,,,,,,,,516.02000000,1314.90000000
1764227757643796792,binance,trade,1764227757540000000,1764227757567000000,143.56022989,buy,market,,,6.95000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764227757654071042,gate,orderbook,1764227757575000000,,143.55500000,,market,,,,,,,,,,,,143.55000000,7.00000000,143.54000000,16.00000000,143.53000000,2.00000000,143.52000000,54.00000000,143.51000000,57.00000000,143.56000000,216.00000000,143.57000000,116.00000000,143.58000000,93.00000000,143.59000000,179.00000000,143.60000000,234.00000000,136.00000000,838.00000000
1764227757654091167,gate,bbo,1764227757576000000,1764227757577000000,143.55500000,,market,,,,,,,,,,,,143.55000000,7.00000000,,,,,,,,,143.56000000,216.00000000,,,,,,,,,7.00000000,216.00000000
1764227757643795500,gate,trade,1764227757565000000,1764227757566000000,143.56000000,sell,market,,,2.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764227757654082042,bitget,orderbook,1764227757585000000,1764227757563000000,143.54957471,,market,,,,,,,,,,,,143.54907471,0.70000000,143.54607471,0.10000000,143.54407471,0.60000000,143.54007471,7.10000000,143.53407471,61.30000000,143.55007471,660.50000000,143.55307471,50.00000000,143.55607471,144.40000000,143.55807471,201.50000000,143.55907471,183.60000000,69.80000000,1240.00000000
1764227757654082042,bitget,bbo,1764227757585000000,1764227757586000000,143.54957471,,market,,,,,,,,,,,,143.54907471,0.70000000,,,,,,,,,143.55007471,660.50000000,,,,,,,,,0.70000000,660.50000000
1764227757661976917,okx,orderbook,1764227757596000000,1764227757506000000,143.54488506,,market,,,,,,,,,,,,143.53988506,492.02000000,143.52988506,476.85000000,143.51988506,952.13000000,143.50988506,1354.08000000,143.49988506,800.66000000,143.54988506,676.95000000,143.56988506,434.43000000,143.57988506,255.21000000,143.58988506,402.41000000,143.59988506,902.19000000,4075.74000000,2671.19000000
1764227757661976917,okx,bbo,1764227757596000000,1764227757596000000,143.54488506,,market,,,,,,,,,,,,143.53988506,66.40000000,,,,,,,,,143.54988506,676.95000000,,,,,,,,,66.40000000,676.95000000
1764227757657660459,okx,trade,1764227757592000000,,143.54988506,sell,market,,,9.68000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764227757658841334,mexc,orderbook,1764227757602000000,1764227757602000000,143.57500000,,market,,,,,,,,,,,,143.57000000,3182.00000000,143.56000000,10819.00000000,143.55000000,20110.00000000,143.54000000,34791.00000000,143.53000000,31294.00000000,143.58000000,8722.00000000,143.59000000,8469.00000000,143.60000000,17692.00000000,143.61000000,25112.00000000,143.62000000,10333.00000000,100196.00000000,70328.00000000
1764227757676178584,binance,bbo,1764227757598000000,1764227757599000000,143.54522989,,market,,,,,,,,,,,,143.54022989,456.02000000,,,,,,,,,143.55022989,1303.02000000,,,,,,,,,456.02000000,1303.02000000
1764227757673829375,gate,orderbook,1764227757595000000,,143.55500000,,market,,,,,,,,,,,,143.55000000,7.00000000,143.54000000,16.00000000,143.53000000,2.00000000,143.52000000,28.00000000,143.51000000,57.00000000,143.56000000,216.00000000,143.57000000,85.00000000,143.58000000,93.00000000,143.59000000,177.00000000,143.60000000,234.00000000,110.00000000,805.00000000
1764227757676166792,bitget,orderbook,1764227757625000000,1764227757563000000,143.54957471,,market,,,,,,,,,,,,143.54907471,0.70000000,143.54607471,0.10000000,143.54407471,0.60000000,143.54007471,7.10000000,143.53407471,61.30000000,143.55007471,697.60000000,143.55307471,50.00000000,143.55607471,144.40000000,143.55807471,201.50000000,143.55907471,183.60000000,69.80000000,1277.10000000
1764227757676166792,bitget,bbo,1764227757625000000,1764227757627000000,143.54957471,,market,,,,,,,,,,,,143.54907471,0.70000000,,,,,,,,,143.55007471,697.60000000,,,,,,,,,0.70000000,697.60000000
1764227757681004750,okx,orderbook,1764227757616000000,1764227757606000000,143.54488506,,market,,,,,,,,,,,,143.53988506,67.66000000,143.52988506,476.85000000,143.51988506,952.13000000,143.50988506,1354.08000000,143.49988506,800.66000000,143.54988506,850.82000000,143.56988506,434.43000000,143.57988506,255.21000000,143.58988506,402.41000000,143.59988506,902.19000000,3651.38000000,2845.06000000
1764227757681004750,okx,bbo,1764227757616000000,1764227757616000000,143.54488506,,market,,,,,,,,,,,,143.53988506,67.66000000,,,,,,,,,143.54988506,850.82000000,,,,,,,,,67.66000000,850.82000000
1764227757685628750,bybit,orderbook,1764227757635000000,1764227757638000000,143.54454545,,market,,,,,,,,,,,,143.53954545,2.70000000,143.52954545,201.20000000,143.51954545,236.60000000,143.50954545,731.30000000,143.49954545,893.30000000,143.54954545,1023.00000000,143.55954545,374.60000000,143.56954545,382.50000000,143.57954545,1340.90000000,143.58954545,1807.80000000,2065.10000000,4928.80000000
1764227757700639250,binance,bbo,1764227757622000000,1764227757622000000,143.54534091,,market,,,,,,,,,,,,143.54034091,412.90000000,,,,,,,,,143.55034091,1269.52000000,,,,,,,,,412.90000000,1269.52000000
1764227757692023459,gate,orderbook,1764227757614000000,,143.55500000,,market,,,,,,,,,,,,143.55000000,7.00000000,143.53000000,18.00000000,143.52000000,16.00000000,143.51000000,49.00000000,143.50000000,70.00000000,143.56000000,217.00000000,143.57000000,85.00000000,143.58000000,133.00000000,143.59000000,274.00000000,143.60000000,84.00000000,160.00000000,793.00000000
1764227757697108417,gate,bbo,1764227757620000000,1764227757620000000,143.55500000,,market,,,,,,,,,,,,143.55000000,7.00000000,,,,,,,,,143.56000000,224.00000000,,,,,,,,,7.00000000,224.00000000
1764227757701613375,okx,orderbook,1764227757636000000,1764227757606000000,143.54500000,,market,,,,,,,,,,,,143.54000000,25.73000000,143.53000000,476.85000000,143.52000000,952.13000000,143.51000000,1354.08000000,143.50000000,800.66000000,143.55000000,1044.82000000,143.57000000,434.43000000,143.58000000,255.21000000,143.59000000,402.41000000,143.60000000,902.19000000,3609.45000000,3039.06000000
1764227757701613375,okx,bbo,1764227757636000000,1764227757636000000,143.54500000,,market,,,,,,,,,,,,143.54000000,25.73000000,,,,,,,,,143.55000000,1044.82000000,,,,,,,,,25.73000000,1044.82000000
1764227757703756959,bybit,orderbook,1764227757656000000,1764227757657000000,143.54454545,,market,,,,,,,,,,,,143.53954545,2.70000000,143.52954545,201.20000000,143.51954545,236.60000000,143.50954545,731.30000000,143.49954545,893.30000000,143.54954545,1024.60000000,143.55954545,374.60000000,143.56954545,382.50000000,143.57954545,1340.90000000,143.58954545,1807.80000000,2065.10000000,4930.40000000
1764227757714657959,bybit,bbo,1764227757665000000,1764227757667000000,143.54454545,,market,,,,,,,,,,,,143.53954545,138.80000000,,,,,,,,,143.54954545,1024.70000000,,,,,,,,,138.80000000,1024.70000000
1764227757720251125,binance,bbo,1764227757642000000,1764227757642000000,143.54534091,,market,,,,,,,,,,,,143.54034091,412.86000000,,,,,,,,,143.55034091,1389.37000000,,,,,,,,,412.86000000,1389.37000000
1764227757710705417,gate,orderbook,1764227757633000000,,143.55500000,,market,,,,,,,,,,,,143.55000000,7.00000000,143.54000000,16.00000000,143.53000000,18.00000000,143.52000000,33.00000000,143.51000000,49.00000000,143.56000000,224.00000000,143.57000000,92.00000000,143.58000000,133.00000000,143.59000000,281.00000000,143.60000000,84.00000000,123.00000000,814.00000000
1764227757722089125,okx,orderbook,1764227757656000000,1764227757606000000,143.54500000,,market,,,,,,,,,,,,143.54000000,66.11000000,143.53000000,476.85000000,143.52000000,952.13000000,143.51000000,1354.08000000,143.50000000,800.66000000,143.55000000,850.82000000,143.57000000,434.43000000,143.58000000,255.21000000,143.59000000,402.41000000,143.60000000,902.19000000,3649.83000000,2845.06000000
1764227757722089125,okx,bbo,1764227757656000000,1764227757656000000,143.54500000,,market,,,,,,,,,,,,143.54000000,66.11000000,,,,,,,,,143.55000000,850.82000000,,,,,,,,,66.11000000,850.82000000
1764227757712770584,mexc,trade,1764227757654000000,1764227757654000000,143.57000000,sell,market,,,1213.00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764227757724424792,bybit,orderbook,1764227757676000000,1764227757677000000,143.54454545,,market,,,,,,,,,,,,143.53954545,138.50000000,143.52954545,201.20000000,143.51954545,236.60000000,143.50954545,731.30000000,143.49954545,893.30000000,143.54954545,1024.70000000,143.55954545,374.60000000,143.56954545,382.50000000,143.57954545,1340.90000000,143.58954545,1807.80000000,2200.90000000,4930.50000000
1764227757724405459,bybit,bbo,1764227757676000000,1764227757677000000,143.54454545,,market,,,,,,,,,,,,143.53954545,138.50000000,,,,,,,,,143.54954545,1024.70000000,,,,,,,,,138.50000000,1024.70000000
1764227757731998125,gate,orderbook,1764227757653000000,,143.55500000,,market,,,,,,,,,,,,143.55000000,7.00000000,143.54000000,16.00000000,143.53000000,18.00000000,143.52000000,33.00000000,143.51000000,45.00000000,143.56000000,224.00000000,143.57000000,92.00000000,143.58000000,137.00000000,143.59000000,281.00000000,143.60000000,80.00000000,119.00000000,814.00000000
1764227757730915917,okx,orderbook,1764227757666000000,1764227757606000000,143.54500000,,market,,,,,,,,,,,,143.54000000,66.09000000,143.53000000,476.85000000,143.52000000,952.13000000,143.51000000,1354.08000000,143.50000000,800.66000000,143.55000000,850.82000000,143.57000000,434.43000000,143.58000000,255.21000000,143.59000000,402.41000000,143.60000000,902.19000000,3649.81000000,2845.06000000
1764227757730915917,okx,bbo,1764227757666000000,1764227757666000000,143.54500000,,market,,,,,,,,,,,,143.54000000,66.09000000,,,,,,,,,143.55000000,850.82000000,,,,,,,,,66.09000000,850.82000000
1764227757753023000,gate,quote,,,143.41000000,buy,quote,t-gate-b-21,bid,1.00000000,gate_ob,1764227757748728334,143.55500000,44,,,,1764227757753023000,,,,,,,,,,,,,,,,,,,,,,
1764227757753023000,gate,quote,,,143.70000000,sell,quote,t-gate-s-22,ask,1.00000000,gate_ob,1764227757748728334,143.55500000,44,,,,1764227757753023000,,,,,,,,,,,,,,,,,,,,,,
1764227757753090000,gate,quote_ack,,,143.41000000,buy,report,t-gate-b-21,bid,,,,,,,66,,1764227757753023000,,,,,,,,,,,,,,,,,,,,,,
1764227757753097000,gate,quote_ack,,,143.70000000,sell,report,t-gate-s-22,ask,,,,,,,73,,1764227757753023000,,,,,,,,,,,,,,,,,,,,,,
1764227757745025875,bybit,orderbook,1764227757690000000,1764227757697000000,143.54454545,,market,,,,,,,,,,,,143.53954545,138.50000000,143.52954545,115.70000000,143.51954545,236.60000000,143.50954545,387.40000000,143.49954545,923.20000000,143.54954545,1024.70000000,143.55954545,374.60000000,143.56954545,382.50000000,143.57954545,1340.90000000,143.58954545,1807.80000000,1801.40000000,4930.50000000
1764227757747776084,binance,orderbook,1764227757670000000,,143.54534091,,market,,,,,,,,,,,,143.54034091,412.86000000,143.53034091,594.75000000,143.52034091,873.30000000,143.51034091,1450.73000000,143.50034091,1266.01000000,143.55034091,1424.32000000,143.56034091,1080.22000000,143.57034091,654.50000000,143.58034091,1003.25000000,143.59034091,1264.91000000,4597.65000000,5427.20000000
1764227757760817250,binance,bbo,1764227757682000000,1764227757682000000,143.54534091,,market,,,,,,,,,,,,143.54034091,409.38000000,,,,,,,,,143.55034091,1424.32000000,,,,,,,,,409.38000000,1424.32000000
1764227757760829709,binance,trade,1764227757563000000,1764227757682000000,143.55034091,sell,market,,,100.65000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764227757748728334,gate,orderbook,1764227757672000000,,143.55500000,,market,,,,,,,,,,,,143.55000000,7.00000000,143.54000000,16.00000000,143.53000000,18.00000000,143.52000000,33.00000000,143.51000000,45.00000000,143.56000000,224.00000000,143.57000000,92.00000000,143.58000000,137.00000000,143.59000000,281.00000000,143.60000000,80.00000000,119.00000000,814.00000000
1764227757782494125,bybit,orderbook,1764227757735000000,1764227757737000000,143.54454545,,market,,,,,,,,,,,,143.53954545,138.50000000,143.52954545,124.30000000,143.51954545,270.90000000,143.50954545,387.20000000,143.49954545,1000.40000000,143.54954545,1024.70000000,143.55954545,374.60000000,143.56954545,382.50000000,143.57954545,1340.90000000,143.58954545,1505.30000000,1921.30000000,4628.00000000
1764227757782484667,binance,bbo,1764227757705000000,1764227757705000000,143.54534091,,market,,,,,,,,,,,,143.54034091,411.23000000,,,,,,,,,143.55034091,1392.23000000,,,,,,,,,411.23000000,1392.23000000
1764227757770499959,gate,orderbook,1764227757692000000,,143.55500000,,market,,,,,,,,,,,,143.55000000,7.00000000,143.54000000,16.00000000,143.53000000,25.00000000,143.52000000,24.00000000,143.51000000,45.00000000,143.56000000,224.00000000,143.57000000,92.00000000,143.58000000,133.00000000,143.59000000,281.00000000,143.60000000,80.00000000,117.00000000,810.00000000
1764227757778620000,bitget,orderbook,1764227757725000000,1764227757714000000,143.54963636,,market,,,,,,,,,,,,143.54913636,4.00000000,143.54613636,0.10000000,143.53413636,23.40000000,143.53213636,0.60000000,143.53013636,38.50000000,143.55013636,697.60000000,143.55113636,50.00000000,143.55213636,14.90000000,143.55513636,110.00000000,143.55913636,98.00000000,66.60000000,970.50000000
1764227757778620000,bitget,bbo,1764227757725000000,1764227757726000000,143.54963636,,market,,,,,,,,,,,,143.54913636,4.00000000,,,,,,,,,143.55013636,697.60000000,,,,,,,,,4.00000000,697.60000000
1764227757778676000,okx,orderbook,1764227757706000000,1764227757706000000,143.54500000,,market,,,,,,,,,,,,143.54000000,108.52000000,143.53000000,476.85000000,143.52000000,952.13000000,143.51000000,1354.08000000,143.50000000,800.66000000,143.55000000,850.82000000,143.57000000,434.43000000,143.58000000,255.21000000,143.59000000,402.41000000,143.60000000,902.19000000,3692.24000000,2845.06000000
1764227757778649625,okx,bbo,1764227757706000000,1764227757706000000,143.54500000,,market,,,,,,,,,,,,143.54000000,108.52000000,,,,,,,,,143.55000000,850.82000000,,,,,,,,,108.52000000,850.82000000
1764227757796373792,binance,bbo,1764227757717000000,1764227757717000000,143.54534091,,market,,,,,,,,,,,,143.54034091,407.48000000,,,,,,,,,143.55034091,1394.01000000,,,,,,,,,407.48000000,1394.01000000
1764227757790689750,gate,orderbook,1764227757713000000,,143.55500000,,market,,,,,,,,,,,,143.55000000,7.00000000,143.54000000,16.00000000,143.53000000,25.00000000,143.52000000,24.00000000,143.51000000,45.00000000,143.56000000,224.00000000,143.57000000,92.00000000,143.58000000,133.00000000,143.59000000,285.00000000,143.60000000,80.00000000,117.00000000,814.00000000
1764227757796342417,bitget,orderbook,1764227757745000000,1764227757714000000,143.54963636,,market,,,,,,,,,,,,143.54913636,0.70000000,143.54613636,0.10000000,143.53413636,23.40000000,143.53213636,0.60000000,143.53013636,38.50000000,143.55013636,840.20000000,143.55113636,50.00000000,143.55213636,14.90000000,143.55513636,110.00000000,143.55913636,98.00000000,63.30000000,1113.10000000
1764227757796342417,bitget,bbo,1764227757745000000,1764227757747000000,143.54963636,,market,,,,,,,,,,,,143.54913636,0.70000000,,,,,,,,,143.55013636,840.20000000,,,,,,,,,0.70000000,840.20000000
1764227757802520959,okx,orderbook,1764227757736000000,1764227757706000000,143.54500000,,market,,,,,,,,,,,,143.54000000,108.54000000,143.53000000,476.85000000,143.52000000,952.13000000,143.51000000,1354.08000000,143.50000000,800.66000000,143.55000000,850.68000000,143.57000000,434.43000000,143.58000000,255.21000000,143.59000000,402.41000000,143.60000000,902.19000000,3692.26000000,2844.92000000
1764227757802520959,okx,bbo,1764227757736000000,1764227757736000000,143.54500000,,market,,,,,,,,,,,,143.54000000,108.54000000,,,,,,,,,143.55000000,850.68000000,,,,,,,,,108.54000000,850.68000000
1764227757795125584,okx,trade,1764227757729000000,,143.55000000,buy,market,,,0.14000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764227757804936750,bybit,orderbook,1764227757755000000,1764227757757000000,143.54466292,,market,,,,,,,,,,,,143.53966292,138.50000000,143.52966292,104.70000000,143.51966292,270.90000000,143.50966292,394.10000000,143.49966292,1000.40000000,143.54966292,1024.70000000,143.55966292,374.60000000,143.56966292,382.50000000,143.57966292,1340.90000000,143.58966292,1426.40000000,1908.60000000,4549.10000000
1764227757819614667,binance,bbo,1764227757742000000,1764227757742000000,143.54544944,,market,,,,,,,,,,,,143.54044944,407.48000000,,,,,,,,,143.55044944,1453.82000000,,,,,,,,,407.48000000,1453.82000000
1764227757810193209,gate,orderbook,1764227757733000000,,143.55500000,,market,,,,,,,,,,,,143.55000000,7.00000000,143.54000000,16.00000000,143.53000000,25.00000000,143.52000000,24.00000000,143.51000000,45.00000000,143.56000000,226.00000000,143.57000000,92.00000000,143.58000000,133.00000000,143.59000000,285.00000000,143.60000000,80.00000000,117.00000000,816.00000000
1764227757817775625,gate,bbo,1764227757740000000,1764227757741000000,143.55500000,,market,,,,,,,,,,,,143.55000000,7.00000000,,,,,,,,,143.56000000,226.00000000,,,,,,,,,7.00000000,226.00000000
1764227757817759209,bitget,orderbook,1764227757766000000,1764227757714000000,143.54969663,,market,,,,,,,,,,,,143.54919663,4.00000000,143.54619663,0.10000000,143.53419663,23.40000000,143.53219663,0.60000000,143.53019663,38.50000000,143.55019663,833.00000000,143.55119663,50.00000000,143.55219663,14.90000000,143.55519663,110.00000000,143.55919663,98.00000000,66.60000000,1105.90000000
1764227757817759209,bitget,bbo,1764227757766000000,1764227757767000000,143.54969663,,market,,,,,,,,,,,,143.54919663,4.00000000,,,,,,,,,143.55019663,833.00000000,,,,,,,,,4.00000000,833.00000000
